0,1
0.0,-1436.1485911350967
0.1,5426.059047674399
0.2,-28139.359346153222
0.30000000000000004,-22472.86956743445
0.4,-24494.09560246829
0.5,11447.524691737472
0.6000000000000001,-1018.7386574255994
0.7000000000000001,5996.6635797639465
0.8,26494.1712691657
0.9,-21522.289758079325
1.0,26098.534129625707
1.1,7758.568034509361
1.2000000000000002,12038.003093972891
1.3,18456.159527265714
1.4000000000000001,-15085.980394283652
1.5,-8964.626950119195
1.6,-13876.404135910352
1.7000000000000002,-14854.124518334866
1.8,-6907.715127819649
1.9000000000000001,30180.7098676257
2.0,-27686.693869107832
2.1,11633.469004771678
2.2,18504.512824330537
2.3000000000000003,-27346.189984088447
2.4000000000000004,13656.357623998809
2.5,-17773.688519097333
2.6,-1436.3187491551505
2.7,-44917.473737581364
2.8000000000000003,-4377.547871834837
2.9000000000000004,1512.6496437820936
3.0,2491.1646551905674
3.1,-28292.02129788984
3.2,12333.660992468876
3.3000000000000003,52263.536650656446
3.4000000000000004,-27447.897130570484
3.5,16555.793246682442
3.6,20755.08404829738
3.7,-16638.2453677774
3.8000000000000003,-15867.811769734328
3.9000000000000004,-2975.149562528205
4.0,-7140.963654802603
4.1000000000000005,-27610.212787495093
4.2,40536.43266831873
4.3,6005.237034891424
4.4,-25521.15629599128
4.5,3189.3798796422298
4.6000000000000005,6664.102652694951
4.7,22606.38667830307
4.800000000000001,-25350.088674586845
4.9,-6987.805572661898
5.0,17108.882111637013
5.1000000000000005,24762.26725755823
5.2,43045.509469586206
5.300000000000001,26179.9089375443
5.4,25759.373993207304
5.5,23205.717161216897
5.6000000000000005,37008.245843753386
5.7,-44388.75255707081
5.800000000000001,-14101.957537957564
5.9,5043.011436050113
6.0,40388.978046851924
6.1000000000000005,-55880.216094639334
6.2,50402.985404453
6.300000000000001,28537.220993076644
6.4,1750.0708062359745
6.5,8762.704313540553
6.6000000000000005,-37306.36889450074
6.7,423.95992713248785
6.800000000000001,22774.007357687264
6.9,6093.254298601338
7.0,-7095.9490841693205
7.1000000000000005,38508.56255208119
7.2,3085.4695644260064
7.300000000000001,35862.34770599963
7.4,-50123.851934856844
7.5,2372.7184510042916
7.6000000000000005,-6346.711203654093
7.7,-12866.289390885702
7.800000000000001,75173.50178896154
7.9,-30181.570952262966
8.0,-17048.53948268517
8.1,23004.27677995259
8.200000000000001,-5212.835363763291
8.3,19298.241330291665
8.4,8747.663751920798
8.5,2054.543522208735
8.6,-51756.86510362626
8.700000000000001,8632.203732533348
8.8,2769.0497399004257
8.9,19532.113139302845
9.0,-9277.053879107256
9.1,-40172.780247196635
9.200000000000001,3897.9765667070487
9.3,4502.653942516052
9.4,25143.698559068376
9.5,-446.32208858402834
9.600000000000001,-54.209375805767586
9.700000000000001,-26694.57258747816
9.8,-3637.167351357209
9.9,-5828.557681175726
