0,1
0.0,1841.0323673817418
0.1,17711.457471392965
0.2,41760.751681194466
0.30000000000000004,-17281.284549666492
0.4,-25098.81258033811
0.5,-47526.97105593067
0.6000000000000001,10509.072791910656
0.7000000000000001,4561.901087254161
0.8,4709.347317239755
0.9,-21226.283926954344
1.0,-3631.7902893483656
1.1,13045.331630241477
1.2000000000000002,3762.910926670501
1.3,-25841.315427000387
1.4000000000000001,-16510.7779595367
1.5,3736.116872529691
1.6,-10315.012566647072
1.7000000000000002,28977.04336599949
1.8,-24531.791965623943
1.9000000000000001,-113.36058654579496
2.0,-6659.063001453079
2.1,29338.346955056804
2.2,52094.72200130474
2.3000000000000003,-20379.880371413416
2.4000000000000004,10222.243630876947
2.5,17279.6465964939
2.6,-6746.949322418196
2.7,3802.2072603523025
2.8000000000000003,-10948.146755932075
2.9000000000000004,-59737.31245822925
3.0,-15959.50412374985
3.1,30339.672024348783
3.2,40382.544309047415
3.3000000000000003,-11814.71361161037
3.4000000000000004,-6908.861053153191
3.5,42257.37048747198
3.6,41173.3103812366
3.7,-12017.811400575576
3.8000000000000003,-7247.718675554067
3.9000000000000004,-9519.46005593966
4.0,2534.975901347981
4.1000000000000005,-1276.958218737887
4.2,-33922.9912189273
4.3,-76674.03383824271
4.4,-18140.247383705922
4.5,-3323.0539377451764
4.6000000000000005,32830.32052400079
4.7,23921.929836359206
4.800000000000001,-18885.17241582753
4.9,10362.603005385035
5.0,8588.381491711769
5.1000000000000005,-4440.865202508319
5.2,69836.02858080663
5.300000000000001,32298.45825354004
5.4,3328.336937271809
5.5,26377.733363167277
5.6000000000000005,-25805.902049512526
5.7,9053.87484814414
5.800000000000001,-38735.458684181285
5.9,-23857.111531352657
6.0,-14702.03681286463
6.1000000000000005,30157.88108027894
6.2,20895.294320435885
6.300000000000001,-39800.09846663243
6.4,45921.1861621711
6.5,-27418.439666114733
6.6000000000000005,7161.126583820552
6.7,76227.66330311036
6.800000000000001,29170.131789594023
6.9,26588.150927729654
7.0,-1746.2974043292697
7.1000000000000005,4390.2938063261445
7.2,23697.929543433882
7.300000000000001,-30890.27267330823
7.4,46433.45944082033
7.5,-11116.609793279076
7.6000000000000005,42504.7544899769
7.7,-10768.859733433324
7.800000000000001,-37988.77120031128
7.9,-26162.936604395192
8.0,3306.599018586901
8.1,-4239.459206127034
8.200000000000001,-39662.681688717064
8.3,-21228.53340896815
8.4,-22984.05001952726
8.5,-29869.881588310553
8.6,27322.507732355727
8.700000000000001,-1574.5801127912805
8.8,-6675.852905847598
8.9,25173.680377790155
9.0,41869.00211065829
9.1,-12813.064562672042
9.200000000000001,-7838.659135355396
9.3,17243.711803035763
9.4,33714.63292096964
9.5,-11095.059278871982
9.600000000000001,14913.005014645743
9.700000000000001,-16667.797242400276
9.8,-9524.610922013879
9.9,-11285.438795325274
